appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
285740,Kitty Powers' Matchmaker,Magic Notion Ltd,Magic Notion Ltd,,1278,56,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,25
369040,Yargis - Space Melee,PlazSoft,PlazSoft,,119,88,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,2
588950,Kingsway,Andrew Morrish,Adult Swim Games,,1379,114,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,12
604010,Chimpology,"themorfeus, Junkhive",Junkhive,,81,13,0,"50,000 .. 100,000",0,0,0,0,0.49,1.99,75,0
925570,The Uncertain: Light At The End,ComonGames,META Publishing,,635,341,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,2
1003520,Hentai Crush,Mature Games,Mature Games,,1335,197,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,4
1289340,TasteMaker,Jelle Booij,Jelle Booij,,1000,177,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,14
1527890,Dysterra,Reality MagiQ,Kakao Games,,351,226,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,14
1561560,Deadly Daycare VR,Little Chair,Little Chair,,32,3,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1372530,Fly Corp,KishMish Games,KishMish Games,,1839,265,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,89
1713550,Star Witch,Frozen Dungeon,Frozen Dungeon,,0,1,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
2078780,Lovelorn sanatoriumⅠ,TUTGame,DSGame,,1259,683,0,"50,000 .. 100,000",0,0,0,0,7.99,7.99,0,3
2161440,Sailing Era,GY Games,bilibili,,2852,750,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,423
222606,Train Simulator: Pacific Surfliner LA - San Diego Route,Dovetail Games,Dovetail Games - Trains,,33,0,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,0
304350,Wildlife Park 2,b-alive gmbh,b-alive gmbh,,367,151,0,"50,000 .. 100,000",0,0,0,0,6.99,6.99,0,8
324260,VoidExpanse,AtomicTorch Studio,AtomicTorch Studio,,526,213,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,1
381020,Sky Rogue,Fractal Phase,Fractal Phase,,981,71,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,6
384550,Painters Guild,Lucas Molina,Lucas Molina,,352,175,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,1
402220,Lift It,89AM Studio,89AM Studio,,66,57,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
402060,Californium,"Darjeeling, Nova Production, ARTE France",ARTE France,,246,106,0,"50,000 .. 100,000",0,0,0,0,6.99,6.99,0,1
424780,Imperia Online,Imperia Online JSC,Imperia Online JSC,,150,118,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,8
505730,Holy Potatoes! We’re in Space?!,Daylight Studios,Daedalic Entertainment,,612,307,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,2
589420,Grass Cutter - Mutated Lawns,Nikolai Usachev,USANIK STD,,276,38,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
750050,Diesel Brothers: Truck Building Simulator,Code Horizon,"Code Horizon, PlayWay S.A.",,808,486,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,6
872820,Football Manager 2019 Touch,Sports Interactive,SEGA,,329,71,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,47
949050,Virtual Villagers Origins 2,Last Day Of Work,Last Day Of Work,,123,150,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,14
392040,War Blade,Tvr Games,Tvr Games,,251,205,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1369800,Spaceslingers,RefresherTowel,RefresherTowel,,4,0,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
1373780,Bakery Magnate: Beginning,GidAzGames,GidAzGames,,933,160,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,18
457480,Domino Sky,Russpuppy,Russpuppy,,277,64,0,"50,000 .. 100,000",0,0,0,0,3.99,3.99,0,0
378360,Ymir,Thibaud Michaud,Thibaud Michaud,,775,254,0,"50,000 .. 100,000",0,0,0,0,34.99,34.99,0,49
687850,Head Goal: Soccer Online,Unusualsoft,Unusualsoft,,584,161,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,2
623340,Stars End,Reverie World Studios,Reverie World Studios,,874,428,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,3
1005930,Timeflow – Life Sim,Look Book Inc,Look Book Inc,,1348,92,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,19
1022980,Ostranauts,Blue Bottle Games,Modern Wolf,,648,211,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,39
1202200,Paleo Pines,Italic Pig,Modus Games,,843,90,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,200
1345740,恋爱绮谭~不存在的夏天~,Never Knows Best,Never Knows Best,,2476,110,0,"50,000 .. 100,000",0,0,0,0,8.99,8.99,0,10
1401920,Chinatown Detective Agency: Day One,General Interactive Co.,"General Interactive Co., WhisperGames",,155,24,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1460540,Farlanders: Prologue,Andriy Bychkovskyi,Crytivo,,248,19,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
1969000,Yupitergrad 2: The Lost Station,Gamedust,Gamedust,,9,0,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,0
342310,RIOT: Civil Unrest,"Leonard Menchiari, IV Productions",Merge Games,,1099,507,0,"50,000 .. 100,000",0,0,0,0,16.99,16.99,0,6
438600,Soccer Manager,Soccer Manager Ltd,Soccer Manager Ltd,,141,82,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
515260,Virtual Rides 3 - Funfair Simulator,Pixelsplit Simulations,"Pixelsplit Simulations, Pixelsplit",,699,92,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,14
622440,Pandemic: The Board Game,Asmodee Digital,"Asmodee Digital, Z-Man Games",,397,260,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,16
574760,Starship Theory,Reconnect Software,Reconnect Software,,527,527,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,3
626010,Office Space: Idle Profits,Ultrabit,Kongregate,,203,147,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
733990,I Can't Believe It's Not Gambling,Mutant Entertainment Studios,Mutant Entertainment Studios,,1430,127,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,4
897730,Among Trees,FJRD Interactive,FJRD Interactive,,1333,594,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,10
810040,Swords 'n Magic and Stuff,Kindred Games,Kindred Games,,929,66,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,17
1207850,Project RTD: Random Tower Defense PvP,NGELGAMES,NGELGAMES,,449,460,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,2
817840,Max Gentlemen Sexy Business!,The Men Who Wear Many Hats,The Men Who Wear Many Hats,,1417,106,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,35
1179210,Kill It With Fire,Casey Donnellan Games LLC,tinyBuild,,3658,227,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,32
1288330,XpCade,Gino Di Pierro,Gino Di Pierro,,4,0,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,0
1366290,Kill It With Fire: HEATWAVE,Casey Donnellan Games LLC,tinyBuild,,1899,170,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,11
1520290,Crumbling City,"Sieben De Beule (Prozilla), David De Beule",Daisy Games,,5,1,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
1814200,He Will Shoot,Boom Games,Boom Games,,19,19,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,1
1872860,Conrad Stevenson's Paranormal P.I.,D&A Studios,D&A Studios,,789,52,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,7
2182770,Escape From Zombies,BiKouZ,PINAL AGENCY,,8,4,0,"50,000 .. 100,000",0,0,0,0,8.99,8.99,0,0
2244130,Ratopia,Cassel Games,Cassel Games,,1404,176,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,2091
431510,Mystic Destinies: Serendipity of Aeons,Aeon Dream Studios,Aeon Dream Studios,,316,70,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
473670,The Dolls: Reborn,HUSH Interactive,Forever Entertainment S. A.,,130,153,0,"50,000 .. 100,000",0,0,0,0,3.04,4.99,39,0
573490,Interstellar Transport Company,MT Worlds,MT Worlds,,264,119,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,2
427940,Industries of Titan,Brace Yourself Games,Brace Yourself Games,,954,473,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,11
910320,Three Kingdoms 2019 阿达三国志2019 横版,阿达游戏,阿达游戏,,249,78,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,8
862800,Storm Chasers,Little Cloud Games,Little Cloud Games,,1721,217,0,"50,000 .. 100,000",0,0,0,0,12.99,12.99,0,6
1073910,Before We Leave,Balancing Monkey Games,Team17,,1153,301,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,31
1228520,[Chilla's Art] The Convenience Store | 夜勤事件,Chilla's Art,Chilla's Art,,1988,361,0,"50,000 .. 100,000",0,0,0,0,2.39,2.99,20,13
1390190,APICO,"ellraiser, TNgineers",Whitethorn Games,,1035,79,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,47
1532200,Mars First Logistics,Shape Shop,"Shape Shop, Outersloth",,661,16,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,39
1489970,Highrise City,Fourexo Entertainment,Deck13,,694,192,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,25
1819160,Meteor World Actor: Badge & Dagger,Heliodor,Shiravune,,246,21,0,"50,000 .. 100,000",0,0,0,0,17.99,17.99,0,2
1944790,Train Sim World 3,Dovetail Games,Dovetail Games - TSW,,3034,872,0,"50,000 .. 100,000",0,0,0,0,39.99,39.99,0,266
32350,STAR WARS Starfighter,LucasArts,"LucasArts, Lucasfilm, Disney",,330,287,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,3
351100,Niffelheim,Ellada Games,Ellada Games,,1597,620,0,"50,000 .. 100,000",0,0,0,0,3.99,19.99,80,5
457960,Holopoint,"Alzan Studios, LLC","Alzan Studios, LLC",,631,74,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,2
504770,Slavistan,Free Candy Games,Conglomerate 5,,636,73,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,11
530540,mr.President Prologue Episode,Sergey Domashenkin,Sergey Domashenkin,,95,51,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,0
644610,Drums Hero PC,"Player Of Music Technology Co.,Ltd","Player Of Music Technology Co.,Ltd",,23,13,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
898720,Kubifaktorium,Neomateria Games GmbH,Neomateria Games GmbH,,577,131,0,"50,000 .. 100,000",0,0,0,0,9.99,19.99,50,16
1483110,Alien AI,GridSky Software AS,GridSky Software AS,,9,8,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
1492080,IdleCoin,BovinoSoftware,BovinoSoftware,,38,20,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
1588870,iBLiS,Bulut ULU,FND GAME,,235,269,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,1
1743830,One Military Camp,Abylight Barcelona,Abylight Studios,,392,94,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,19
1341200,DYNASTY WARRIORS 9 Empires,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,791,797,0,"50,000 .. 100,000",0,0,0,0,59.99,59.99,0,99
249360,Zafehouse: Diaries,Screwfly Studios,Screwfly Studios,,300,142,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
304580,CITYCONOMY: Service for your City,Nano Games sp. z o.o.,astragon Entertainment,,198,206,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,1
504310,The Cooking Game,Play Spirit Limited,Play Spirit Limited,,118,75,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
579720,Neverout,Gamedust,Gamedust,,117,64,0,"50,000 .. 100,000",0,0,0,0,0.99,3.99,75,1
610380,Ratty Catty,Kerim Kumbasar,Kerim Kumbasar,,760,384,0,"50,000 .. 100,000",0,0,0,0,5.99,14.99,60,3
722670,Chinese Chess/ Elephant Game: 象棋/ 中国象棋/ 中國象棋,Wang Wenxi,Wang Wenxi,,165,54,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
965230,DORAEMON  STORY OF SEASONS,"Marvelous Inc., Brownies Inc.",BANDAI NAMCO Entertainment,,1673,370,0,"50,000 .. 100,000",0,0,0,0,49.99,49.99,0,28
1223500,Umurangi Generation,ORIGAME DIGITAL,"ORIGAME DIGITAL, PLAYISM",,817,60,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,0
1291500,Kill It With Fire: Ignition,Casey Donnellan Games LLC,tinyBuild,,1503,141,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,5
1384770,Scrutinized,Reflect Studios,Reflect Studios,,879,107,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,5
1463730,Arid,Sad Viscacha Studio,Breda University of Applied Sciences,,1448,211,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,6
1681350,时空梦魇Ⅰ代号608,Clock In Dream,Clock In Dream,,7,5,0,"50,000 .. 100,000",0,0,0,0,6.99,6.99,0,0
1705180,"Gunner, HEAT, PC!",Radian Simulations LLC,Radian Simulations LLC,,3001,262,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,63
1665190,Monster Prom 3: Monster Roadtrip,Beautiful Glitch,Beautiful Glitch,,2498,31,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,43
2476330,Guilty Me,James Trindade,HKGamesStudio,,32,9,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,0
440730,Survival Zombies The Inverted Evolution,Racing Bros,ANPA.US,,592,441,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,1
391280,Epic Manager - Create Your Own Adventuring Agency!,ManaVoid Entertainment,"ManaVoid Entertainment, Indie Asylum",,157,75,0,"50,000 .. 100,000",0,0,0,0,17.99,17.99,0,0
655160,welcome to heaven,vextro,vextro,,385,133,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
780210,Freeways,Captain Games,Captain Games,,1200,195,0,"50,000 .. 100,000",0,0,0,0,3.99,3.99,0,14
949290,Winkeltje: The Little Shop,Sassybot,Sassybot,,1341,146,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,31
897410,Esports Life Tycoon,U-Play Online,,,310,178,0,"50,000 .. 100,000",0,0,0,0,11.99,19.99,40,8
1164250,Model Builder,Moonlit S.A.,Green Man Gaming Publishing,,876,262,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,6
1200230,Ludus,Cheesecake Dev,Cheesecake Dev,,442,189,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,4
1201330,I Am Your President: Prologue,President Studio,President Studio,,434,118,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
1286880,Ship Graveyard Simulator,Games Incubator,"Games Incubator, PlayWay S.A.",,876,394,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,21
1289800,Prophecy,Prophecy Games,Prophecy Games,,359,55,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1372320,Cloud Gardens,Noio,Noio,,1905,90,0,"50,000 .. 100,000",0,0,0,0,17.99,17.99,0,11
1500650,CyberWaifu,CyberDesktop,CyberDesktop,,65,51,0,"50,000 .. 100,000",0,0,0,0,3.39,3.99,15,9
1358840,Flat Eye,Monkey Moon,Raw Fury,,82,36,0,"50,000 .. 100,000",0,0,0,0,18.99,18.99,0,0
2052270,AI WAR,DAI LIN TAO,DAI LIN TAO,,0,1,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,0
1816300,HARVESTELLA,Square Enix,Square Enix,,1482,410,0,"50,000 .. 100,000",0,0,0,0,59.99,59.99,0,52
1644320,Railway Empire 2,Gaming Minds Studios,Kalypso Media,,977,381,0,"50,000 .. 100,000",0,0,0,0,49.99,49.99,0,337
227760,March of the Eagles,Paradox Development Studio,Paradox Interactive,,241,115,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,7
271370,Transport Giant,"Fancy Bytes, Reactor",Toplitz Productions,,246,175,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,8
280720,Imagine Earth,Serious Bros.,Serious Bros.,,677,159,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,6
342970,Pixel Survivors,Patagoniart,Patagoniart,,187,96,0,"50,000 .. 100,000",0,0,0,0,3.35,3.99,16,1
367270,Angels Fall First,Strangely Interactive Ltd,Strangely Interactive Ltd,,2069,466,0,"50,000 .. 100,000",0,0,0,0,17.99,17.99,0,6
462110,3 Coins At School,89AM Studio,89AM Studio,,54,75,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,1
1414180,Motesolo : No Girlfriend Since Birth,INDICAVA INTERACTIVE,INDICAVA INTERACTIVE,,818,134,0,"50,000 .. 100,000",0,0,0,0,22.99,22.99,0,4
1735700,Back to the Dawn,Metal Head Games,Spiral Up Games,,2341,216,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,907
1599330,Wildmender,Muse Games,Kwalee,,756,118,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,233
2303300,Real Zombie War Simulator,"Yusuf Islam Seyhan, Samet Acar",Inspector Studios,,1,3,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,0
2337690,Battle Tanks: Arena,SP GAMES,SP GAMES,,3,1,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
2653790,The Exit 8,KOTAKE CREATE,KOTAKE CREATE,,1336,82,0,"50,000 .. 100,000",0,0,0,0,3.59,3.99,10,2218
80200,Fate of the World,Red Redemption,Soothsayer Games,,332,91,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,3
274010,Ship Simulator: Maritime Search and Rescue,Reality Twist GmbH,rondomedia GmbH,,100,68,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,0
363360,Interstellar Rift,Split Polygon,Iceberg Interactive,,1088,458,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,12
536750,BoomTown! Deluxe,Ish Games,Conglomerate 5,,185,40,0,"50,000 .. 100,000",0,0,0,0,0.49,0.99,51,2
518920,Surgeon Simulator: Experience Reality,Bossa Studios,Bossa Studios,,469,430,0,"50,000 .. 100,000",0,0,0,0,3.99,19.99,80,7
610780,Crazy Buggy Racing,VGstudio,VGstudio,,48,80,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
671620,Beast Battle Simulator,DOG HOGGLER,DOG HOGGLER,,943,146,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,9
698260,Star Shelter,Overflow,Overflow,,321,88,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,2
758690,Occupy Mars: The Game,▲ Pyramid Games,PlayWay S.A.,,1210,441,0,"50,000 .. 100,000",0,0,0,0,19.99,24.99,20,193
792710,Levelhead: Platformer Maker,Butterscotch Shenanigans,Butterscotch Shenanigans,,873,53,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,9
855740,Bum Simulator,Ragged Games,"Ragged Games, PlayWay S.A.",,2435,338,0,"50,000 .. 100,000",0,0,0,0,17.99,17.99,0,21
1372260,Watch Your Helmet,Johann Stoltz,Johann Stoltz,,0,1,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,0
1141550,CUCKOLD SIMULATOR: Life as a Beta Male Cuck,Team SNEED,Team SNEED,,1598,109,0,"50,000 .. 100,000",0,0,0,0,3.95,3.95,0,4
1530720,Sport Mode,Virtuaport,Virtuaport,,387,64,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,3
1849250,EA SPORTS WRC,Codemasters,Electronic Arts,,2467,929,0,"50,000 .. 100,000",0,0,0,0,49.99,49.99,0,1181
332490,Battle Fleet 2,Mythical City Games,Mythical City Games,,263,90,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,3
327090,Out of Reach,Space Boat Studios,Space Boat Studios,,1728,1275,0,"50,000 .. 100,000",0,0,0,0,1.49,14.99,90,5
515020,The VR Museum of Fine Art,Finn Sinclair,Finn Sinclair,,266,31,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
770500,Goblin Gearshop,Minus2,Minus2,,156,52,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
764510,Phantom Signal — Sci-Fi Strategy Game,Veslo Games,Veslo Games,,126,21,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,1
788470,Stonies,upjers,upjers,,213,191,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,18
922100,Nauticrawl,Spare Parts Oasis,Armor Games Studios,,276,17,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,2
1528120,ComPressure,Charlie Brej,Charlie Brej,,48,8,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
1563130,SuperPower 3,GolemLabs,THQ Nordic,,121,1036,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,3
227060,Hegemony Rome: The Rise of Caesar,Longbow Games,Longbow Games,,265,173,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,4
230650,Lords of Football,Geniaware Srl,Fish Eagle,,170,162,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,1
258880,Professional Farmer 2014,PlayWay S.A.,United Independent Entertainment,,288,330,0,"50,000 .. 100,000",0,0,0,0,7.99,7.99,0,2
343070,World of Subways 4 – New York Line 7,TML-Studios,Aerosoft GmbH,,231,106,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,2
360510,Into the Stars,Fugitive Games,Iceberg Interactive,,216,308,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
546490,Heart and Seoul,Sapphire Dragon Productions,Sapphire Dragon Productions,,39,52,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,0
545960,Wild Animals - Animated Jigsaws,BottleCube inc.,BottleCube inc.,,136,20,0,"50,000 .. 100,000",0,0,0,0,3.19,9.99,68,0
588190,Tower!3D Pro,FeelThere,FeelThere,,595,291,0,"50,000 .. 100,000",0,0,0,0,49.99,49.99,0,15
914320,Swarm Simulator: Evolution,Scary Bee LLC,Scary Bee LLC,,389,111,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,31
1125480,School Years,YEARS,电钮组,,1214,242,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,1
1139890,Dictators:No Peace Countryballs,RPN Indie Developer,RPN Indie Developer,,5324,305,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,9
615700,A Plunge into Darkness,Aldorlea,Aldorlea,,18,6,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
1251930,My Lovely Wife,"GameChanger Studio, Toge Productions",Neon Doctrine,,441,135,0,"50,000 .. 100,000",0,0,0,0,8.24,14.99,45,18
1508980,Cheese Runner,Kai Hutchence,Massive Corporation Game Studios,,23,0,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,0
1670870,MADiSON,BLOODIOUS GAMES,BLOODIOUS GAMES,,1973,281,0,"50,000 .. 100,000",0,0,0,0,34.99,34.99,0,20
1399160,御剑飞行射击训练空间,sln,sln,,1,0,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,0
230150,Incredipede,Colin Northway with art by Thomas Shahan,Northway Games,,254,99,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
330370,Reload,Top3Line s.r.o.,Mastiff,,76,25,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
454060,Blueprint Tycoon,Endless Loop Studios,Endless Loop Studios,,879,193,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,0
513930,J.U.R : Japan Underground Racing,JDM4iK,Conglomerate 5,,84,100,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,3
465650,Out of the Park Baseball 18,Out of the Park Developments,Out of the Park Developments,,619,55,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,10
539330,Light Fairytale Episode 1,neko.works,neko.works,,192,38,0,"50,000 .. 100,000",0,0,0,0,2.99,9.99,70,1
882140,Reentry - An Orbital Simulator,Wilhelmsen Studios,Wilhelmsen Studios,,564,22,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,16
896160,Evil Bank Manager,Hamsters Gaming,Hamsters Gaming,,1313,388,0,"50,000 .. 100,000",0,0,0,0,5.99,11.99,50,8
953580,Tourist Bus Simulator,"TML-Studios, PEDEPE",Aerosoft GmbH,,2017,1020,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,29
934930,RDS - The Official Drift Videogame,Drift Physics Crew,Drift Physics Crew,,853,232,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,2
1062830,Embr,Muse Games,Curve Games,,1346,199,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,30
1272000,Premier Manager 08,ZOO Digital Publishing,Funbox Media Ltd,,4,0,0,"50,000 .. 100,000",0,0,0,0,0.74,2.99,75,1
1263860,Football Manager 2021 Touch,Sports Interactive,SEGA,,616,74,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,219
1510030,Knights College,KAIJYU-09,KAIJYU-09,,1781,51,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,10
