appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
246580,The Typing of The Dead: Overkill,Modern Dream,SEGA,,3069,444,0,"200,000 .. 500,000",0,0,0,0,19.99,19.99,0,12
383180,Dead Island: Riptide Definitive Edition,Techland,Deep Silver,,4190,1343,0,"200,000 .. 500,000",0,0,0,0,19.99,19.99,0,100
1677280,Company of Heroes 3,Relic Entertainment,SEGA,,10681,9713,0,"200,000 .. 500,000",0,0,0,0,59.99,59.99,0,2051
329380,Stealth Inc 2: A Game of Clones,Carbon,Curve Games,,750,235,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,4
344740,CRYPTARK,Alientrap,Alientrap,,1218,243,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,29
111900,Guardians of Middle-earth,Zombie Studios,Warner Bros. Interactive Entertainment,,330,1072,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,2
283290,Nosferatu: The Wrath of Malachi,Idol FX,Funbox Media Ltd,,2461,358,0,"200,000 .. 500,000",0,0,0,0,2.99,2.99,0,4
650000,DOOM VFR,id Software,Bethesda Softworks,,1534,1243,0,"200,000 .. 500,000",0,0,0,0,4.49,14.99,70,2
3730,Aliens versus Predator Classic 2000,Rebellion,Rebellion,,2124,301,0,"200,000 .. 500,000",0,0,0,0,4.99,4.99,0,8
263300,BlazBlue: Calamity Trigger,Arc System Works,"H2 Interactive Co., Ltd.",,2591,418,0,"200,000 .. 500,000",0,0,0,0,9.99,9.99,0,7
387340,Hyperdimension Neptunia U: Action Unleashed,"Idea Factory, Compile Heart, Tamsoft",Idea Factory International,,2724,238,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,7
227220,Sang-Froid - Tales of Werewolves,Artifice Studio,Artifice Studio,,1661,233,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,2
299480,Rogue Stormers,Black Forest Games,"HandyGames, Black Forest Games",,665,300,0,"200,000 .. 500,000",0,0,0,0,19.99,19.99,0,3
976890,Hidden Deep,Cogwheel Software,Daedalic Entertainment,,2567,724,0,"200,000 .. 500,000",0,0,0,0,24.99,24.99,0,56
35000,Mini Ninjas,IO Interactive,Square Enix,,3650,434,0,"200,000 .. 500,000",0,0,0,0,9.99,9.99,0,10
298520,Orbital Gear,Night Node,Night Node,,1472,302,0,"200,000 .. 500,000",0,0,0,0,9.99,9.99,0,0
1399760,Randomlands,Atahan Öztürk,Atahan Öztürk,,7,4,0,"200,000 .. 500,000",0,0,0,0,0.99,0.99,0,0
970500,秦殇 (Prince of Qin),北京目标在线科技有限公司,北京目标在线科技有限公司,,1657,471,0,"200,000 .. 500,000",0,0,0,0,0.99,0.99,0,48
6550,Devil May Cry 3 Special Edition,"CAPCOM Co., Ltd.",Capcom,,2266,1426,0,"200,000 .. 500,000",0,0,0,0,19.99,19.99,0,14
1210250,Island Saver,Stormcloud Games Limited,National Westminster Bank plc,,2870,124,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,31
42670,Singularity,Raven Software,Activision,,4739,366,0,"200,000 .. 500,000",0,0,0,0,29.99,29.99,0,9
225160,Shadow Warrior Classic Redux,General Arcade,Devolver Digital,,2837,307,0,"200,000 .. 500,000",0,0,0,0,9.99,9.99,0,8
361300,Mother Russia Bleeds,Le Cartel Studio,Devolver Digital,,4196,621,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,9
575720,Mighty Party,Panoramik Games LTD,Panoramik Games LTD,,1390,964,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,175
1334590,Furry Love,Red Six Development,Red Six Publishing,,0,0,0,"200,000 .. 500,000",0,0,0,0,0.99,0.99,0,14
1368030,ANNO: Mutationem,ThinkingStars,Lightning Games,,3730,963,0,"200,000 .. 500,000",0,0,0,0,24.99,24.99,0,27
1807080,Ghost Exile,LostOneTeam,LostOneTeam,,2285,326,0,"200,000 .. 500,000",0,0,0,0,10.49,14.99,30,84
1583230,High On Life,"Squanch Games, Inc."," Squanch Games, Inc.",,12531,1464,0,"200,000 .. 500,000",0,0,0,0,39.99,39.99,0,514
951440,Volcanoids,Volcanoid,Volcanoid,,6246,1240,0,"200,000 .. 500,000",0,0,0,0,13.99,19.99,30,571
893680,Project Warlock,Buckshot Software,"Retrovibe, gaming company",,4078,593,0,"200,000 .. 500,000",0,0,0,0,12.0,12.0,0,11
1817230,Hi-Fi RUSH,Tango Gameworks,Bethesda Softworks,,20856,490,0,"200,000 .. 500,000",0,0,0,0,22.49,29.99,25,254
255070,Abyss Odyssey,ACE Team,SEGA,,1548,921,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,1
611020,CityBattle | Virtual Earth,LLC RIKOR IMT,LLC RIKOR IMT,,1037,512,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,0
586200,Street Fighter 30th Anniversary Collection,Digital Eclipse,"Capcom U.S.A, Inc.",,1660,697,0,"200,000 .. 500,000",0,0,0,0,29.99,29.99,0,38
357290,Red Lake,Talentplace,KishMish Games,,415,510,0,"200,000 .. 500,000",0,0,0,0,0.99,0.99,0,1
702810,Shooty Skies,Mighty Games,Mighty Games,,1290,118,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,4
1377380,Night of the Dead,jacktostudios,jacktostudios,,7540,1996,0,"200,000 .. 500,000",0,0,0,0,16.74,24.99,33,1529
227480,God Mode,Old School Games,ATLUS USA,,1764,741,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,1
404680,Hob,Runic Games,Gearbox Publishing,,4286,541,0,"200,000 .. 500,000",0,0,0,0,19.99,19.99,0,12
39540,SpellForce - Platinum Edition,Phenomic,THQ Nordic,,1995,300,0,"200,000 .. 500,000",0,0,0,0,9.99,9.99,0,200
45770,Dead Rising 2: Off the Record,Capcom Vancouver,Capcom,,2554,688,0,"200,000 .. 500,000",0,0,0,0,19.99,19.99,0,44
252110,Lovers in a Dangerous Spacetime,Asteroid Base,Asteroid Base,,3340,245,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,32
490820,Fly O'Clock,Digital Melody,Forever Entertainment S. A.,,476,87,0,"200,000 .. 500,000",0,0,0,0,0.99,0.99,0,0
639790,DEEP SPACE WAIFU,Neko Climax Studios,Neko Climax Studios,,7222,252,0,"200,000 .. 500,000",0,0,0,0,4.99,4.99,0,2
225280,Full Mojo Rampage,Over the Top Games,Over The Top Games,,1047,198,0,"200,000 .. 500,000",0,0,0,0,12.99,12.99,0,0
236730,Anomaly 2,11 bit studios,11 bit studios,,756,196,0,"200,000 .. 500,000",0,0,0,0,1.49,14.99,90,3
383580,Flesh Eaters,S.C. 16 BIT NIGHTS S.R.L.,S.C. 16 BIT NIGHTS S.R.L.,,950,386,0,"200,000 .. 500,000",0,0,0,0,4.99,4.99,0,1
2500,Shadowgrounds,Frozenbyte,Frozenbyte,,1218,288,0,"200,000 .. 500,000",0,0,0,0,1.04,6.99,85,1
225360,DARK,Realmforge Studios,Kalypso Media Digital,,684,609,0,"200,000 .. 500,000",0,0,0,0,9.99,9.99,0,0
301200,Frederic: Evil Strikes Back,Forever Entertainment S. A.,Forever Entertainment S. A.,,663,127,0,"200,000 .. 500,000",0,0,0,0,7.99,7.99,0,0
508290,$1 Ride,BeHappy Studios,Back To Basics Gaming,,439,472,0,"200,000 .. 500,000",0,0,0,0,1.99,1.99,0,0
1242700,Ashland:Explore,"无人之境, Explore X Studio","无人之境, Explore X Studio",,1395,305,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,55
1344350,SUCCUBUS: Prologue,Madmind Studio,Madmind Studio,,4386,944,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,44
16730,Legendary,Spark Unlimited,SouthPeak Games,,1346,1132,0,"200,000 .. 500,000",0,0,0,0,5.99,5.99,0,4
33320,Prince of Persia: The Forgotten Sands,Ubisoft Montreal,Ubisoft,,1372,626,0,"200,000 .. 500,000",0,0,0,0,9.99,9.99,0,10
209830,Lone Survivor: The Director's Cut,Jasper Byrne,Superflat Games,,1097,186,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,0
784080,MechWarrior 5: Mercenaries,Piranha Games Inc.,Fireshine Games,,8170,1542,0,"200,000 .. 500,000",0,0,0,0,29.99,29.99,0,1475
6510,Lost Planet: Extreme Condition,"CAPCOM Co., Ltd.",Capcom,,1322,308,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,11
225300,Tomb Raider II (1997),Core Design,Crystal Dynamics,,1912,291,0,"200,000 .. 500,000",0,0,0,0,6.99,6.99,0,23
672640,War Robots VR: The Skirmish,Pixonic,Pixonic,,606,151,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,1
1206240,Talvisota - Winter War,Talvisota Team,Tripwire Interactive,,945,125,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,0
1260920,Spirit of Adventure,Attic Entertainment Software,Unique Games,,1,2,0,"200,000 .. 500,000",0,0,0,0,8.99,8.99,0,0
2187290,Wall World,Alawar Premium,Alawar Premium,,6251,494,0,"200,000 .. 500,000",0,0,0,0,6.99,6.99,0,284
9000,Spear of Destiny,id Software,id Software,,444,79,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,2
246840,FATE,WildTangent,WildTangent,,3235,159,0,"200,000 .. 500,000",0,0,0,0,7.99,7.99,0,117
249870,Scribblenauts Unmasked: A DC Comics Adventure,5th Cell Media,Warner Bros. Interactive Entertainment,,1777,362,0,"200,000 .. 500,000",0,0,0,0,19.99,19.99,0,7
340810,Deepworld,Bytebin,Bytebin,,437,291,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,1
525510,"Guns, Gore and Cannoli 2","Rogueside, Claeysbrothers",Rogueside,,3739,225,0,"200,000 .. 500,000",0,0,0,0,12.99,12.99,0,55
788260,Rules Of Survival,Netease Games,Netease Games,,3139,1987,0,"200,000 .. 500,000",0,0,0,0,0.0,0.0,0,0
1329500,SpiderHeck,Neverjam,tinyBuild,,3745,341,0,"200,000 .. 500,000",0,0,0,0,14.99,14.99,0,107
