appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1739710,Dreams Of The Elements,"Nicholas Stephens, Crusader's Fellowship",Crusader's Fellowship,,1,0,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
1747830,Blossom Tales II: The Minotaur Prince,"Castle Pixel, LLC.",Playtonic Friends,,106,11,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,3
1774980,Cursed  Dungeon,Seaborgium Entertainment,Seaborgium Entertainment,,15,5,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1775410,Banished Sir,Vernon E. Slayton III,SirVern Productions,,1,2,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
1815310,Arcante: Definitive Edition,Luca Favano,Luca Favano,,3,3,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
1826160,The Asmodian Princesses and the Witch in the Forest,BlusterD,OTAKU Plan,,20,9,0,"0 .. 20,000",0,0,0,0,24.99,24.99,0,0
1812930,Santhai,"Hardworker Studio, Rachan Neamprasert",Rachan Neamprasert,,85,10,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,3
1861780,Psychic,Seaborgium Entertainment,Seaborgium Entertainment,,15,2,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1867840,西游戰棋（West Journey War）,ZMEI Studio,ZMEI Studio,,0,2,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
1851240,That Castle,Jota14K,Jota14K,,5,2,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
1736680,Xio: Survival,FOUR,Dirty Bird Games,,8,18,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
1881370,Sinister,MpjV,MpjV,,3,0,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
1748660,Voice of Cards: The Forsaken Maiden,Square Enix,Square Enix,,125,55,0,"0 .. 20,000",0,0,0,0,29.99,29.99,0,0
1900070,Battle for the Droid Station,Lot10Games,Lot10Games,,7,2,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
1882640,Hero for Hire,Sławomir Kmiecik,Sławomir Kmiecik,,1,0,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
1818320,いせかいあどべんちゃー,OyFyBy,OyFyBy,,14,8,0,"0 .. 20,000",0,0,0,0,7.99,7.99,0,0
1893770,Quickflash - A Fabula Story,4E Game Studio,4E Publisher,,1,0,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
952730,18层,Dwall工作室,Dwall工作室,,14,17,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1812420,An Elder Scrolls Legend: Battlespire,Bethesda Softworks,Bethesda Softworks,,58,24,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,1
1803960,Demon Sword: Incubus,Brianode,Eroge Japan,,108,31,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,2
1935470,The Tales of Bayun,FlyinDogs,"FlyinDogs, East2West Games",,132,21,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,1
1989650,Hearts United,Zenith Games,Zenith Games,,1,0,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
1980240,Ares Virus2,热区网络,热区网络,,267,141,0,"0 .. 20,000",0,0,0,0,18.99,18.99,0,3
1355440,开局一把剑,做个好游戏工作室,做个好游戏工作室,,25,11,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,21
1946430,Garage: Bad Dream Adventure,"作場金属製作所 Sakuba Metal Works, SmokymonkeyS",作場金属製作所 Sakuba Metal Works,,169,4,0,"0 .. 20,000",0,0,0,0,19.9,19.9,0,7
2059480,Interrogation Simulator,Otis Miller,Fire Cycle Games,,30,1,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
2069500,FallingStarTown: The Ghost From Past,BlueBirdStory,BlueBirdStory,,11,0,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
2083920,Myth of Mirka,Shawn Kilian,Shawn Kilian,,7,0,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
2020530,風色幻想6:冒險奏鳴,弘煜科技事業股份有限公司,Phoenix Games,,86,10,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,10
2085870,Land of chaos,路,路,,0,2,0,"0 .. 20,000",0,0,0,0,2.5,2.5,0,0
2121850,Winter's Ankh,Marix,Marix,,0,1,0,"0 .. 20,000",0,0,0,0,7.99,7.99,0,0
1889960,The Odarian Accounts,Foster Games,Foster Games,,2,1,0,"0 .. 20,000",0,0,0,0,3.5,3.5,0,0
2156120,StickmanThug3D火柴人暴徒,Running Hoffman,Igpsea,,35,1,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
2161900,Spin Quest: A Slot Adventure,Lazy Ram,Lazy Ram,,6,1,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,0
2096310,Novastella Island,Nova Studio,NIJICO,,164,183,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
2162050,拯救公主-宿命的破除,Save Princess Studio,Save Princess Studio,,7,0,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
1647550,NEO: The World Ends with You,"Square Enix, h.a.n.d.",Square Enix,,585,40,0,"0 .. 20,000",0,0,0,0,59.99,59.99,0,37
1772060,Mirages,漫森游戏工作室,East2West Games,,161,36,0,"0 .. 20,000",0,0,0,0,8.99,8.99,0,3
1600500,유어 블라이트,IGNOST,IGNOST,,222,3,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,14
1579880,The Light Brigade,Funktronic Labs,Funktronic Labs,,645,44,0,"0 .. 20,000",0,0,0,0,24.99,24.99,0,8
2218890,Against All Odds,Anima Games,Anima Games,,2,0,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
2287960,Stigmata of Sacrilege,Kleitos,Kagura Games,,39,34,0,"0 .. 20,000",0,0,0,0,7.99,9.99,20,1
2351100,Foxblade,RPGuille,RPGuille,,0,1,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
2345410,Molecular Warfare,Gamesforgames,Gamesforgames,,10,2,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
2379730,Edelweiss,Team dimension,humany,,22,3,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,1
2250550,Tornado: Research and Rescue,Sam Kennedy,Sam Kennedy,,112,23,0,"0 .. 20,000",0,0,0,0,12.99,12.99,0,0
2263160,传说之始,水月suigetsu,水月suigetsu,,22,0,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,3
2263520,chemical,arktisweiss,arktisweiss,,0,1,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
2363000,Apocalypse Run!,Neurowocky,Neurowocky,,18,0,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,2
2462120,Drugz - 2D Drug Empire Simulator,darkwolf_66,DKW.im,,2,0,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
2142260,Mercenaries Wings: The False Phoenix,"ESQUADRA,inc., RideonJapan",Flyhigh Works,,12,6,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,4
2499090,Underworld Adventures,Seaborgium Entertainment,Seaborgium Entertainment,,19,2,0,"0 .. 20,000",0,0,0,0,0.49,0.99,51,0
2474180,Save the settlers,Gamesforgames,Gamesforgames,,19,6,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,1
2556590,Lost Alien,Vdani,Vdani,,11,16,0,"0 .. 20,000",0,0,0,0,59.0,59.0,0,0
2581570,封神榜2023,FC Maker,FC Maker,,130,4,0,"0 .. 20,000",0,0,0,0,13.99,19.99,30,2
2583550,死亡禁地   The Dead Zone,侍神娱樂,侍神娱樂,,8,12,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,1
312300,Heroes Rise: HeroFall,Choice of Games,Choice of Games,,123,14,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,1
328740,Bit Odyssey,Gamesare,Clickteam,,18,24,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
349240,Edolie,Eridani Games,KOMODO,,24,10,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
330620,It's A Wipe!,"Parody Games, LLC","Parody Games, LLC",,95,30,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
351220,Tower of Eglathia,Lord Eglathia,Eglathia Games,,7,5,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,0
387280,Inferno 2,Radiangames,Radiangames,,43,7,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
302810,Divinia Chronicles: Relics of Gan-Ti,Team Monkey,Team Monkey,,62,8,0,"0 .. 20,000",0,0,0,0,24.99,24.99,0,1
